source,key,version_name,binoScore,ppl,xppl
BigScience,cmv-362,pegasus(full)_pegasus(full)_pegasus(full),0.980487823486328,3.140625,3.203125
Tsinghua,cmv-362,pegasus(full)_pegasus(full)_pegasus(full),0.8799999952316284,2.0625,2.34375
OpenAI,cmv-362,pegasus(full)_pegasus(full)_pegasus(full),0.7551020383834839,2.3125,3.0625
PaLM,cmv-362,pegasus(full)_pegasus(full)_pegasus(full),0.739393949508667,1.90625,2.578125
Tsinghua,cmv-363,pegasus(full)_pegasus(full)_pegasus(full),0.7991452813148499,1.4609375,1.828125
LLAMA,cmv-363,pegasus(full)_pegasus(full)_pegasus(full),0.7881773114204407,1.25,1.5859375
Human,cmv-363,pegasus(full)_pegasus(full)_pegasus(full),0.8970588445663452,1.90625,2.125
BigScience,cmv-363,pegasus(full)_pegasus(full)_pegasus(full),0.9105263352394104,2.703125,2.96875
OpenAI,cmv-363,pegasus(full)_pegasus(full)_pegasus(full),0.7263681888580322,2.28125,3.140625
PaLM,cmv-363,pegasus(full)_pegasus(full)_pegasus(full),0.7413793206214905,1.34375,1.8125
PaLM,cmv-364,pegasus(full)_pegasus(full)_pegasus(full),0.8121547102928162,2.296875,2.828125
Tsinghua,cmv-364,pegasus(full)_pegasus(full)_pegasus(full),0.8007518649101257,1.6640625,2.078125
BigScience,cmv-364,pegasus(full)_pegasus(full)_pegasus(full),0.980487823486328,3.140625,3.203125
Human,cmv-364,pegasus(full)_pegasus(full)_pegasus(full),0.9660193920135498,3.109375,3.21875
Eleuther-AI,cmv-364,pegasus(full)_pegasus(full)_pegasus(full),1.0666667222976685,3.75,3.515625
LLAMA,cmv-364,pegasus(full)_pegasus(full)_pegasus(full),0.7840375304222107,2.609375,3.328125
OpenAI,cmv-364,pegasus(full)_pegasus(full)_pegasus(full),0.779904305934906,2.546875,3.265625
Human,cmv-365,pegasus(full)_pegasus(full)_pegasus(full),0.9512194991111756,3.046875,3.203125
BigScience,cmv-365,pegasus(full)_pegasus(full)_pegasus(full),1.0390243530273438,3.328125,3.203125
PaLM,cmv-365,pegasus(full)_pegasus(full)_pegasus(full),0.9007092118263245,1.984375,2.203125
OpenAI,cmv-365,pegasus(full)_pegasus(full)_pegasus(full),0.8738317489624023,2.921875,3.34375
Tsinghua,cmv-365,pegasus(full)_pegasus(full)_pegasus(full),0.8721461296081543,2.984375,3.421875
LLAMA,cmv-365,pegasus(full)_pegasus(full)_pegasus(full),0.8888888955116272,2.25,2.53125
Tsinghua,cmv-366,pegasus(full)_pegasus(full)_pegasus(full),0.7767441868782043,1.3046875,1.6796875
BigScience,cmv-366,pegasus(full)_pegasus(full)_pegasus(full),0.95703125,3.828125,4.0
Eleuther-AI,cmv-366,pegasus(full)_pegasus(full)_pegasus(full),0.9086757898330688,3.109375,3.421875
Human,cmv-366,pegasus(full)_pegasus(full)_pegasus(full),0.9099099040031432,3.15625,3.46875
LLAMA,cmv-366,pegasus(full)_pegasus(full)_pegasus(full),0.651583731174469,0.5625,0.86328125
OpenAI,cmv-366,pegasus(full)_pegasus(full)_pegasus(full),0.741525411605835,2.734375,3.6875
PaLM,cmv-366,pegasus(full)_pegasus(full)_pegasus(full),0.7323232293128967,2.265625,3.09375
Eleuther-AI,cmv-367,pegasus(full)_pegasus(full)_pegasus(full),1.215189814567566,3.0,2.46875
Human,cmv-367,pegasus(full)_pegasus(full)_pegasus(full),1.005128264427185,3.0625,3.046875
LLAMA,cmv-367,pegasus(full)_pegasus(full)_pegasus(full),0.8806584477424622,1.671875,1.8984375
BigScience,cmv-367,pegasus(full)_pegasus(full)_pegasus(full),0.9135135412216188,2.640625,2.890625
OpenAI,cmv-367,pegasus(full)_pegasus(full)_pegasus(full),0.6642335653305054,1.421875,2.140625
Tsinghua,cmv-367,pegasus(full)_pegasus(full)_pegasus(full),0.7885906100273132,1.8359375,2.328125
PaLM,cmv-367,pegasus(full)_pegasus(full)_pegasus(full),0.8445945978164673,1.953125,2.3125
LLAMA,cmv-368,pegasus(full)_pegasus(full)_pegasus(full),0.8301886916160583,2.75,3.3125
Human,cmv-368,pegasus(full)_pegasus(full)_pegasus(full),0.942307710647583,3.0625,3.25
OpenAI,cmv-368,pegasus(full)_pegasus(full)_pegasus(full),0.8383838534355164,2.59375,3.09375
Eleuther-AI,cmv-368,pegasus(full)_pegasus(full)_pegasus(full),0.8366336822509766,2.640625,3.15625
BigScience,cmv-368,pegasus(full)_pegasus(full)_pegasus(full),0.910179615020752,2.375,2.609375
PaLM,cmv-368,pegasus(full)_pegasus(full)_pegasus(full),0.79347825050354,2.28125,2.875
Tsinghua,cmv-368,pegasus(full)_pegasus(full)_pegasus(full),0.843137264251709,2.015625,2.390625
Human,cmv-369,pegasus(full)_pegasus(full)_pegasus(full),0.96256685256958,2.8125,2.921875
Eleuther-AI,cmv-369,pegasus(full)_pegasus(full)_pegasus(full),1.099526047706604,3.625,3.296875
Tsinghua,cmv-369,pegasus(full)_pegasus(full)_pegasus(full),0.8390411138534546,1.9140625,2.28125
LLAMA,cmv-369,pegasus(full)_pegasus(full)_pegasus(full),0.8278145790100098,1.953125,2.359375
BigScience,cmv-369,pegasus(full)_pegasus(full)_pegasus(full),0.9698492288589478,3.015625,3.109375
PaLM,cmv-369,pegasus(full)_pegasus(full)_pegasus(full),0.8134920597076416,1.6015625,1.96875
OpenAI,cmv-369,pegasus(full)_pegasus(full)_pegasus(full),0.8957346081733704,2.953125,3.296875
OpenAI,cmv-370,pegasus(full)_pegasus(full)_pegasus(full),0.855614960193634,2.5,2.921875
Eleuther-AI,cmv-370,pegasus(full)_pegasus(full)_pegasus(full),0.8831775784492493,2.953125,3.34375
Tsinghua,cmv-370,pegasus(full)_pegasus(full)_pegasus(full),0.7707316875457764,2.46875,3.203125
BigScience,cmv-370,pegasus(full)_pegasus(full)_pegasus(full),0.9680851101875304,2.84375,2.9375
Human,cmv-370,pegasus(full)_pegasus(full)_pegasus(full),0.920634925365448,2.71875,2.953125
LLAMA,cmv-370,pegasus(full)_pegasus(full)_pegasus(full),0.9050279259681702,2.53125,2.796875
BigScience,cmv-371,pegasus(full)_pegasus(full)_pegasus(full),0.9848484992980956,3.046875,3.09375
OpenAI,cmv-371,pegasus(full)_pegasus(full)_pegasus(full),0.7041666507720947,2.640625,3.75
Human,cmv-371,pegasus(full)_pegasus(full)_pegasus(full),0.808080792427063,2.5,3.09375
LLAMA,cmv-371,pegasus(full)_pegasus(full)_pegasus(full),0.8215962648391724,2.734375,3.328125
Tsinghua,cmv-371,pegasus(full)_pegasus(full)_pegasus(full),0.8173515796661377,1.3984375,1.7109375
OpenAI,cmv-372,pegasus(full)_pegasus(full)_pegasus(full),0.75,2.109375,2.8125
Human,cmv-372,pegasus(full)_pegasus(full)_pegasus(full),1.0202020406723022,3.15625,3.09375
PaLM,cmv-372,pegasus(full)_pegasus(full)_pegasus(full),0.7781456708908081,1.8359375,2.359375
BigScience,cmv-372,pegasus(full)_pegasus(full)_pegasus(full),0.9950980544090272,3.171875,3.1875
Tsinghua,cmv-372,pegasus(full)_pegasus(full)_pegasus(full),0.8597122430801392,1.8671875,2.171875
LLAMA,cmv-372,pegasus(full)_pegasus(full)_pegasus(full),0.8720930218696594,2.34375,2.6875
Eleuther-AI,cmv-372,pegasus(full)_pegasus(full)_pegasus(full),1.020304560661316,3.140625,3.078125
Human,cmv-373,pegasus(full)_pegasus(full)_pegasus(full),0.9786096215248108,2.859375,2.921875
OpenAI,cmv-373,pegasus(full)_pegasus(full)_pegasus(full),0.8205128312110901,2.5,3.046875
PaLM,cmv-373,pegasus(full)_pegasus(full)_pegasus(full),0.9314516186714172,1.8046875,1.9375
Tsinghua,cmv-373,pegasus(full)_pegasus(full)_pegasus(full),0.8562091588973999,2.046875,2.390625
LLAMA,cmv-373,pegasus(full)_pegasus(full)_pegasus(full),0.8944099545478821,2.25,2.515625
Eleuther-AI,cmv-373,pegasus(full)_pegasus(full)_pegasus(full),1.1912568807601929,3.40625,2.859375
Human,cmv-374,pegasus(full)_pegasus(full)_pegasus(full),0.95652174949646,2.75,2.875
BigScience,cmv-374,pegasus(full)_pegasus(full)_pegasus(full),0.9846938848495485,3.015625,3.0625
PaLM,cmv-374,pegasus(full)_pegasus(full)_pegasus(full),0.7591463327407837,0.97265625,1.28125
OpenAI,cmv-374,pegasus(full)_pegasus(full)_pegasus(full),0.78899085521698,2.6875,3.40625
LLAMA,cmv-374,pegasus(full)_pegasus(full)_pegasus(full),0.920903980731964,2.546875,2.765625
Tsinghua,cmv-374,pegasus(full)_pegasus(full)_pegasus(full),0.75,1.0078125,1.34375
Eleuther-AI,cmv-374,pegasus(full)_pegasus(full)_pegasus(full),1.0740740299224854,3.625,3.375
LLAMA,cmv-375,pegasus(full)_pegasus(full)_pegasus(full),0.9581151604652404,2.859375,2.984375
BigScience,cmv-375,pegasus(full)_pegasus(full)_pegasus(full),1.078125,3.234375,3.0
Tsinghua,cmv-375,pegasus(full)_pegasus(full)_pegasus(full),0.8057324886322021,1.9765625,2.453125
Human,cmv-375,pegasus(full)_pegasus(full)_pegasus(full),0.9386792182922364,3.109375,3.3125
Eleuther-AI,cmv-375,pegasus(full)_pegasus(full)_pegasus(full),1.295652151107788,4.65625,3.59375
OpenAI,cmv-375,pegasus(full)_pegasus(full)_pegasus(full),0.8429319262504578,2.515625,2.984375
PaLM,cmv-376,pegasus(full)_pegasus(full)_pegasus(full),0.8733333349227905,2.046875,2.34375
Human,cmv-376,pegasus(full)_pegasus(full)_pegasus(full),0.9715909361839294,2.671875,2.75
OpenAI,cmv-376,pegasus(full)_pegasus(full)_pegasus(full),0.8860759735107422,2.1875,2.46875
BigScience,cmv-376,pegasus(full)_pegasus(full)_pegasus(full),1.076923131942749,2.84375,2.640625
Tsinghua,cmv-376,pegasus(full)_pegasus(full)_pegasus(full),0.8687782883644104,1.5,1.7265625
LLAMA,cmv-376,pegasus(full)_pegasus(full)_pegasus(full),0.8940397500991821,2.109375,2.359375
OpenAI,cmv-377,pegasus(full)_pegasus(full)_pegasus(full),0.784375011920929,1.9609375,2.5
LLAMA,cmv-377,pegasus(full)_pegasus(full)_pegasus(full),0.8333333134651184,1.953125,2.34375
Human,cmv-377,pegasus(full)_pegasus(full)_pegasus(full),0.9179487228393556,2.796875,3.046875
PaLM,cmv-377,pegasus(full)_pegasus(full)_pegasus(full),0.7596153616905212,1.8515625,2.4375
Tsinghua,cmv-377,pegasus(full)_pegasus(full)_pegasus(full),0.849056601524353,2.109375,2.484375
Eleuther-AI,cmv-377,pegasus(full)_pegasus(full)_pegasus(full),1.045714259147644,2.859375,2.734375
BigScience,cmv-377,pegasus(full)_pegasus(full)_pegasus(full),0.9684210419654846,2.875,2.96875
Human,cmv-378,pegasus(full)_pegasus(full)_pegasus(full),0.9526315927505492,2.828125,2.96875
Eleuther-AI,cmv-378,pegasus(full)_pegasus(full)_pegasus(full),1.0765550136566162,3.515625,3.265625
Tsinghua,cmv-378,pegasus(full)_pegasus(full)_pegasus(full),0.802955687046051,1.2734375,1.5859375
LLAMA,cmv-378,pegasus(full)_pegasus(full)_pegasus(full),0.8769230842590332,1.78125,2.03125
BigScience,cmv-378,pegasus(full)_pegasus(full)_pegasus(full),0.9954338073730468,3.40625,3.421875
OpenAI,cmv-378,pegasus(full)_pegasus(full)_pegasus(full),0.930875599384308,3.15625,3.390625
BigScience,cmv-379,pegasus(full)_pegasus(full)_pegasus(full),1.0729166269302368,3.21875,3.0
OpenAI,cmv-379,pegasus(full)_pegasus(full)_pegasus(full),0.8305084705352783,3.0625,3.6875
Human,cmv-379,pegasus(full)_pegasus(full)_pegasus(full),0.9538461565971376,2.90625,3.046875
LLAMA,cmv-379,pegasus(full)_pegasus(full)_pegasus(full),0.8109756112098694,1.0390625,1.28125
Tsinghua,cmv-379,pegasus(full)_pegasus(full)_pegasus(full),0.9102563858032228,2.21875,2.4375
PaLM,cmv-379,pegasus(full)_pegasus(full)_pegasus(full),0.7689873576164246,1.8984375,2.46875
Eleuther-AI,cmv-379,pegasus(full)_pegasus(full)_pegasus(full),1.0189573764801023,3.359375,3.296875
OpenAI,cmv-380,pegasus(full)_pegasus(full)_pegasus(full),0.75,2.484375,3.3125
Eleuther-AI,cmv-380,pegasus(full)_pegasus(full)_pegasus(full),0.9728506803512572,3.359375,3.453125
Human,cmv-380,pegasus(full)_pegasus(full)_pegasus(full),0.9639639854431152,3.34375,3.46875
BigScience,cmv-380,pegasus(full)_pegasus(full)_pegasus(full),0.8235294222831726,3.28125,3.984375
Tsinghua,cmv-380,pegasus(full)_pegasus(full)_pegasus(full),0.7243243455886841,2.09375,2.890625
PaLM,cmv-380,pegasus(full)_pegasus(full)_pegasus(full),0.8214285969734192,1.796875,2.1875
LLAMA,cmv-380,pegasus(full)_pegasus(full)_pegasus(full),0.8144329786300659,2.46875,3.03125
Human,cmv-381,pegasus(full)_pegasus(full)_pegasus(full),0.9735449552536012,2.875,2.953125
OpenAI,cmv-381,pegasus(full)_pegasus(full)_pegasus(full),0.7127071619033813,2.015625,2.828125
BigScience,cmv-381,pegasus(full)_pegasus(full)_pegasus(full),1.034090876579285,2.84375,2.75
LLAMA,cmv-381,pegasus(full)_pegasus(full)_pegasus(full),0.8841201663017273,1.609375,1.8203125
PaLM,cmv-381,pegasus(full)_pegasus(full)_pegasus(full),0.8799999952316284,2.0625,2.34375
Tsinghua,cmv-381,pegasus(full)_pegasus(full)_pegasus(full),0.8528138399124146,1.5390625,1.8046875
BigScience,cmv-382,pegasus(full)_pegasus(full)_pegasus(full),0.8576388955116272,0.96484375,1.125
OpenAI,cmv-382,pegasus(full)_pegasus(full)_pegasus(full),0.8224852085113525,2.171875,2.640625
PaLM,cmv-382,pegasus(full)_pegasus(full)_pegasus(full),0.8232758641242981,1.4921875,1.8125
Eleuther-AI,cmv-382,pegasus(full)_pegasus(full)_pegasus(full),0.991525411605835,3.65625,3.6875
Human,cmv-382,pegasus(full)_pegasus(full)_pegasus(full),0.9947643876075744,2.96875,2.984375
Tsinghua,cmv-382,pegasus(full)_pegasus(full)_pegasus(full),0.8461538553237915,2.234375,2.640625
LLAMA,cmv-382,pegasus(full)_pegasus(full)_pegasus(full),0.8725099563598633,1.7109375,1.9609375
Eleuther-AI,cmv-383,pegasus(full)_pegasus(full)_pegasus(full),1.0585585832595823,3.671875,3.46875
BigScience,cmv-383,pegasus(full)_pegasus(full)_pegasus(full),0.9631336331367492,3.265625,3.390625
Human,cmv-383,pegasus(full)_pegasus(full)_pegasus(full),0.9081632494926452,2.78125,3.0625
Tsinghua,cmv-383,pegasus(full)_pegasus(full)_pegasus(full),0.7992957830429077,1.7734375,2.21875
LLAMA,cmv-383,pegasus(full)_pegasus(full)_pegasus(full),0.8695651888847351,2.1875,2.515625
OpenAI,cmv-383,pegasus(full)_pegasus(full)_pegasus(full),0.8684210777282715,2.578125,2.96875
LLAMA,cmv-384,pegasus(full)_pegasus(full)_pegasus(full),0.946308732032776,2.203125,2.328125
Human,cmv-384,pegasus(full)_pegasus(full)_pegasus(full),0.9509803652763368,3.03125,3.1875
OpenAI,cmv-384,pegasus(full)_pegasus(full)_pegasus(full),0.9835164546966552,2.796875,2.84375
Tsinghua,cmv-384,pegasus(full)_pegasus(full)_pegasus(full),0.8734177350997925,2.15625,2.46875
BigScience,cmv-384,pegasus(full)_pegasus(full)_pegasus(full),0.9333333373069764,2.84375,3.046875
Eleuther-AI,cmv-384,pegasus(full)_pegasus(full)_pegasus(full),0.9138755798339844,2.984375,3.265625
PaLM,cmv-384,pegasus(full)_pegasus(full)_pegasus(full),0.8024691343307495,2.03125,2.53125
LLAMA,cmv-385,pegasus(full)_pegasus(full)_pegasus(full),0.875,2.1875,2.5
PaLM,cmv-385,pegasus(full)_pegasus(full)_pegasus(full),0.834482729434967,1.890625,2.265625
Tsinghua,cmv-385,pegasus(full)_pegasus(full)_pegasus(full),0.8541666865348816,2.5625,3.0
Eleuther-AI,cmv-385,pegasus(full)_pegasus(full)_pegasus(full),1.047619104385376,3.09375,2.953125
BigScience,cmv-385,pegasus(full)_pegasus(full)_pegasus(full),1.04147469997406,3.53125,3.390625
Human,cmv-385,pegasus(full)_pegasus(full)_pegasus(full),0.9668508172035216,2.734375,2.828125
OpenAI,cmv-385,pegasus(full)_pegasus(full)_pegasus(full),0.8430232405662537,2.265625,2.6875
Eleuther-AI,cmv-386,pegasus(full)_pegasus(full)_pegasus(full),1.1069767475128174,3.71875,3.359375
LLAMA,cmv-386,pegasus(full)_pegasus(full)_pegasus(full),0.8722627758979797,1.8671875,2.140625
Tsinghua,cmv-386,pegasus(full)_pegasus(full)_pegasus(full),0.9021739363670348,2.59375,2.875
BigScience,cmv-386,pegasus(full)_pegasus(full)_pegasus(full),1.0944443941116333,3.078125,2.8125
OpenAI,cmv-386,pegasus(full)_pegasus(full)_pegasus(full),0.915730357170105,2.546875,2.78125
Human,cmv-386,pegasus(full)_pegasus(full)_pegasus(full),0.988950252532959,2.796875,2.828125
Human,cmv-387,pegasus(full)_pegasus(full)_pegasus(full),0.9504950642585754,3.0,3.15625
LLAMA,cmv-387,pegasus(full)_pegasus(full)_pegasus(full),0.8477365970611572,1.609375,1.8984375
OpenAI,cmv-387,pegasus(full)_pegasus(full)_pegasus(full),0.7112299203872681,2.078125,2.921875
Tsinghua,cmv-387,pegasus(full)_pegasus(full)_pegasus(full),0.863070547580719,1.625,1.8828125
PaLM,cmv-387,pegasus(full)_pegasus(full)_pegasus(full),0.8502994179725647,2.21875,2.609375
BigScience,cmv-387,pegasus(full)_pegasus(full)_pegasus(full),0.9684210419654846,2.875,2.96875
OpenAI,cmv-388,pegasus(full)_pegasus(full)_pegasus(full),0.8657407164573669,2.921875,3.375
Tsinghua,cmv-388,pegasus(full)_pegasus(full)_pegasus(full),0.7248061895370483,0.73046875,1.0078125
Human,cmv-388,pegasus(full)_pegasus(full)_pegasus(full),0.8631578683853149,2.5625,2.96875
PaLM,cmv-388,pegasus(full)_pegasus(full)_pegasus(full),0.7558139562606812,2.03125,2.6875
LLAMA,cmv-388,pegasus(full)_pegasus(full)_pegasus(full),0.918749988079071,2.296875,2.5
OpenAI,cmv-389,pegasus(full)_pegasus(full)_pegasus(full),0.8132529854774475,2.109375,2.59375
Human,cmv-389,pegasus(full)_pegasus(full)_pegasus(full),0.976190447807312,3.203125,3.28125
Eleuther-AI,cmv-389,pegasus(full)_pegasus(full)_pegasus(full),1.1136363744735718,3.0625,2.75
LLAMA,cmv-389,pegasus(full)_pegasus(full)_pegasus(full),0.7740384340286255,0.62890625,0.8125
BigScience,cmv-389,pegasus(full)_pegasus(full)_pegasus(full),0.7990867495536804,0.68359375,0.85546875
PaLM,cmv-389,pegasus(full)_pegasus(full)_pegasus(full),0.8068965673446655,1.828125,2.265625
LLAMA,cmv-390,pegasus(full)_pegasus(full)_pegasus(full),0.8633540272712708,2.171875,2.515625
Human,cmv-390,pegasus(full)_pegasus(full)_pegasus(full),0.9722222089767456,2.734375,2.8125
Tsinghua,cmv-390,pegasus(full)_pegasus(full)_pegasus(full),0.7142857313156128,1.40625,1.96875
OpenAI,cmv-390,pegasus(full)_pegasus(full)_pegasus(full),0.731249988079071,1.828125,2.5
BigScience,cmv-390,pegasus(full)_pegasus(full)_pegasus(full),1.0510203838348389,3.21875,3.0625
LLAMA,cmv-391,pegasus(full)_pegasus(full)_pegasus(full),0.8921161890029907,1.6796875,1.8828125
Eleuther-AI,cmv-391,pegasus(full)_pegasus(full)_pegasus(full),0.8738317489624023,2.921875,3.34375
Human,cmv-391,pegasus(full)_pegasus(full)_pegasus(full),0.9213483333587646,2.5625,2.78125
OpenAI,cmv-391,pegasus(full)_pegasus(full)_pegasus(full),0.6542056202888489,2.1875,3.34375
Tsinghua,cmv-391,pegasus(full)_pegasus(full)_pegasus(full),0.8186274766921997,1.3046875,1.59375
BigScience,cmv-391,pegasus(full)_pegasus(full)_pegasus(full),0.9735449552536012,2.875,2.953125
Eleuther-AI,cmv-392,pegasus(full)_pegasus(full)_pegasus(full),1.2318840026855469,3.984375,3.234375
Human,cmv-392,pegasus(full)_pegasus(full)_pegasus(full),1.0555555820465088,3.265625,3.09375
BigScience,cmv-392,pegasus(full)_pegasus(full)_pegasus(full),0.9322916865348816,1.3984375,1.5
OpenAI,cmv-392,pegasus(full)_pegasus(full)_pegasus(full),0.8681318759918213,2.46875,2.84375
LLAMA,cmv-392,pegasus(full)_pegasus(full)_pegasus(full),0.9012345671653748,2.28125,2.53125
Tsinghua,cmv-392,pegasus(full)_pegasus(full)_pegasus(full),0.7425742745399475,1.171875,1.578125
PaLM,cmv-393,pegasus(full)_pegasus(full)_pegasus(full),0.8339921236038208,1.6484375,1.9765625
Human,cmv-393,pegasus(full)_pegasus(full)_pegasus(full),0.9316770434379578,2.34375,2.515625
OpenAI,cmv-393,pegasus(full)_pegasus(full)_pegasus(full),0.7689075469970703,2.859375,3.71875
BigScience,cmv-393,pegasus(full)_pegasus(full)_pegasus(full),0.8820960521697998,3.15625,3.578125
LLAMA,cmv-393,pegasus(full)_pegasus(full)_pegasus(full),0.8726114630699158,2.140625,2.453125
Tsinghua,cmv-393,pegasus(full)_pegasus(full)_pegasus(full),0.9186046719551086,1.8515625,2.015625
OpenAI,cmv-394,pegasus(full)_pegasus(full)_pegasus(full),0.8390243649482727,2.6875,3.203125
Eleuther-AI,cmv-394,pegasus(full)_pegasus(full)_pegasus(full),0.9902912378311156,3.1875,3.21875
Tsinghua,cmv-394,pegasus(full)_pegasus(full)_pegasus(full),0.7990196347236633,2.546875,3.1875
BigScience,cmv-394,pegasus(full)_pegasus(full)_pegasus(full),0.9305555820465088,3.140625,3.375
Human,cmv-394,pegasus(full)_pegasus(full)_pegasus(full),0.9005235433578491,2.6875,2.984375
LLAMA,cmv-394,pegasus(full)_pegasus(full)_pegasus(full),0.8176470398902893,2.171875,2.65625
BigScience,cmv-395,pegasus(full)_pegasus(full)_pegasus(full),0.9549999833106996,2.984375,3.125
Human,cmv-395,pegasus(full)_pegasus(full)_pegasus(full),0.9806763529777528,3.171875,3.234375
LLAMA,cmv-395,pegasus(full)_pegasus(full)_pegasus(full),0.8226950168609619,1.8125,2.203125
Tsinghua,cmv-395,pegasus(full)_pegasus(full)_pegasus(full),0.8623188138008118,1.859375,2.15625
PaLM,cmv-395,pegasus(full)_pegasus(full)_pegasus(full),0.7788461446762085,1.8984375,2.4375
OpenAI,cmv-395,pegasus(full)_pegasus(full)_pegasus(full),0.7368420958518982,1.96875,2.671875
Eleuther-AI,cmv-395,pegasus(full)_pegasus(full)_pegasus(full),1.215311050415039,3.96875,3.265625
Tsinghua,cmv-396,pegasus(full)_pegasus(full)_pegasus(full),0.7614678740501404,1.296875,1.703125
PaLM,cmv-396,pegasus(full)_pegasus(full)_pegasus(full),0.8219178318977356,1.875,2.28125
Human,cmv-396,pegasus(full)_pegasus(full)_pegasus(full),0.9330143332481384,3.046875,3.265625
BigScience,cmv-396,pegasus(full)_pegasus(full)_pegasus(full),0.9114583134651184,2.734375,3.0
OpenAI,cmv-396,pegasus(full)_pegasus(full)_pegasus(full),0.7566137313842773,2.234375,2.953125
LLAMA,cmv-396,pegasus(full)_pegasus(full)_pegasus(full),0.8433734774589539,1.640625,1.9453125
PaLM,cmv-397,pegasus(full)_pegasus(full)_pegasus(full),0.7307692170143127,1.3359375,1.828125
OpenAI,cmv-397,pegasus(full)_pegasus(full)_pegasus(full),0.8050000071525574,2.515625,3.125
Eleuther-AI,cmv-397,pegasus(full)_pegasus(full)_pegasus(full),1.0679612159729004,3.4375,3.21875
BigScience,cmv-397,pegasus(full)_pegasus(full)_pegasus(full),0.7828282713890076,2.421875,3.09375
LLAMA,cmv-397,pegasus(full)_pegasus(full)_pegasus(full),0.8284313678741455,2.640625,3.1875
Tsinghua,cmv-397,pegasus(full)_pegasus(full)_pegasus(full),0.7892376780509949,1.375,1.7421875
Human,cmv-397,pegasus(full)_pegasus(full)_pegasus(full),0.9408602118492126,2.734375,2.90625
Eleuther-AI,cmv-398,pegasus(full)_pegasus(full)_pegasus(full),1.1361256837844849,3.390625,2.984375
Tsinghua,cmv-398,pegasus(full)_pegasus(full)_pegasus(full),0.8523809313774109,1.3984375,1.640625
OpenAI,cmv-398,pegasus(full)_pegasus(full)_pegasus(full),0.8256579041481018,1.9609375,2.375
Human,cmv-398,pegasus(full)_pegasus(full)_pegasus(full),0.8608247637748718,2.609375,3.03125
BigScience,cmv-398,pegasus(full)_pegasus(full)_pegasus(full),1.0523256063461304,2.828125,2.6875
LLAMA,cmv-398,pegasus(full)_pegasus(full)_pegasus(full),0.7804877758026123,2.0,2.5625
LLAMA,cmv-399,pegasus(full)_pegasus(full)_pegasus(full),0.75,2.015625,2.6875
OpenAI,cmv-399,pegasus(full)_pegasus(full)_pegasus(full),0.8540145754814148,1.828125,2.140625
Tsinghua,cmv-399,pegasus(full)_pegasus(full)_pegasus(full),0.8192771077156067,1.59375,1.9453125
Eleuther-AI,cmv-399,pegasus(full)_pegasus(full)_pegasus(full),0.921052634716034,2.734375,2.96875
BigScience,cmv-399,pegasus(full)_pegasus(full)_pegasus(full),0.9670329689979552,2.75,2.84375
Human,cmv-399,pegasus(full)_pegasus(full)_pegasus(full),0.9385474920272828,2.625,2.796875
LLAMA,cmv-400,pegasus(full)_pegasus(full)_pegasus(full),0.8146852850914001,1.8203125,2.234375
Eleuther-AI,cmv-400,pegasus(full)_pegasus(full)_pegasus(full),0.8133333325386047,2.859375,3.515625
OpenAI,cmv-400,pegasus(full)_pegasus(full)_pegasus(full),0.7987805008888245,2.046875,2.5625
Tsinghua,cmv-400,pegasus(full)_pegasus(full)_pegasus(full),0.7773722410202026,1.6640625,2.140625
BigScience,cmv-400,pegasus(full)_pegasus(full)_pegasus(full),0.9847715497016908,3.03125,3.078125
Human,cmv-400,pegasus(full)_pegasus(full)_pegasus(full),0.9529411792755128,2.53125,2.65625
LLAMA,cmv-401,pegasus(full)_pegasus(full)_pegasus(full),0.8579545617103577,2.359375,2.75
Eleuther-AI,cmv-401,pegasus(full)_pegasus(full)_pegasus(full),1.032786846160889,3.9375,3.8125
OpenAI,cmv-401,pegasus(full)_pegasus(full)_pegasus(full),0.8103448152542114,2.203125,2.71875
Tsinghua,cmv-401,pegasus(full)_pegasus(full)_pegasus(full),0.9487179517745972,2.3125,2.4375
PaLM,cmv-401,pegasus(full)_pegasus(full)_pegasus(full),0.8224637508392334,1.7734375,2.15625
BigScience,cmv-401,pegasus(full)_pegasus(full)_pegasus(full),0.893750011920929,1.1171875,1.25
Human,cmv-401,pegasus(full)_pegasus(full)_pegasus(full),0.959999978542328,2.625,2.734375
Human,cmv-402,pegasus(full)_pegasus(full)_pegasus(full),0.9953271150588988,3.328125,3.34375
PaLM,cmv-402,pegasus(full)_pegasus(full)_pegasus(full),0.8404255509376526,2.46875,2.9375
LLAMA,cmv-402,pegasus(full)_pegasus(full)_pegasus(full),0.8963414430618286,2.296875,2.5625
BigScience,cmv-402,pegasus(full)_pegasus(full)_pegasus(full),1.0240384340286257,3.328125,3.25
OpenAI,cmv-402,pegasus(full)_pegasus(full)_pegasus(full),0.8151658773422241,2.6875,3.296875
Tsinghua,cmv-402,pegasus(full)_pegasus(full)_pegasus(full),0.816216230392456,1.1796875,1.4453125
Eleuther-AI,cmv-403,pegasus(full)_pegasus(full)_pegasus(full),1.086294412612915,3.34375,3.078125
LLAMA,cmv-403,pegasus(full)_pegasus(full)_pegasus(full),0.84375,2.109375,2.5
PaLM,cmv-403,pegasus(full)_pegasus(full)_pegasus(full),0.795918345451355,1.828125,2.296875
Tsinghua,cmv-403,pegasus(full)_pegasus(full)_pegasus(full),0.7772020697593689,1.171875,1.5078125
